Site,block,Day,Time,Observer,Tree,Bromeliads,obs,Order,Suborder,Family,cleanspec,Species,Specimen,Diet,Behavior,behaviour,Behavior_Duration,Interaction_Type,interaction,Interaction_Target,Interaction_Duration,Interaction_Outcome
DO,N,06-15-17,Day,Pier,J35,absent,F,Hemiptera,Sternorrhyncha,Coccoidea,Scale_G,Scale_G,Scale_G,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Fran,J31,present,S,Hymenoptera,Apocrita,Formicidae,Ant_A,Ant_A,Ant_A,pred,exploring,mobile,150,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Pier,I9,absent,F,Hymenoptera,Apocrita,Formicidae,Ant_J,Ant_J,Ant_J,pred,exploring,mobile,15,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Pier,J24,present,F,Hymenoptera,Apocrita,Formicidae,Ant_Z,Ant_Z,Ant_Z,pred,exploring,mobile,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Fran,J31,present,F,Coleoptera,Polyphaga,Chrysomelidae,Beetle_BC,Beetle_BC,Beetle_BC,herb,exploring,mobile,235,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Pier,J31,present,F,Coleoptera,Polyphaga,Chrysomelidae,Beetle_BC,Beetle_BC,Beetle_BC,herb,exploring,mobile,90,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Pier,J24,present,F,Collembolla,,,Springtail_D,caSpringtail_D,caSpringtail_D,detr,exploring,mobile,5,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Fran,J12,present,F,Acari,,,Mite_A,Mite_A,Mite_A,pred,exploring,mobile,90,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Pier,J12,present,F,Acari,,,Mite_A,Mite_A,Mite_A,pred,exploring,mobile,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Pier,J28,absent,F,Acari,,,Mite_A,Mite_A,Mite_A,pred,exploring,mobile,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Fran,J28,absent,F,Neuroptera,,,Neurolarva_A,Neurolarva_A,Neurolarva_A,pred,exploring,mobile,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Fran,J28,absent,F,Diptera,,,Unidentified_fly,Unidentified_fly,Unid_black_fly_2mm,unkn,exploring,mobile,150,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Pier,J12,present,F,Hymenoptera,Apocrita,,Unidentified_wasp,Unidentified_wasp,Unid_small_orange_wasp,para,exploring,mobile,210,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Fran,J35,absent,F,Araneae,,,Unidentified_spider,Unidentified_spider,Unid_bright_orange_small_spider,pred,eating_dead_beetle,predpara,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Pier,J35,absent,F,Diptera,Brachycera,Sepsidae,Fly_BE,caFly_BE,caFly_BE,detr,lekking,reproduction,85,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Pier,J26,present,F,Coleoptera,Polyphaga,Chrysomelidae,Beetle_BX,Beetle_BX,Beetle_BX,herb,stationary,stationary,75,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Pier,J31,present,F,Psocoptera,,,Psoco_AG,caPsoco_AG,caPsoco_AG,detr,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Fran,J25,present,F,Araneae,,,Spider_AR,caSpider_AR,caSpider_AR,pred,stationary,stationary,160,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Fran,I9,absent,F,Araneae,,,Spider_AU,caSpider_AU,caSpider_AU,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Fran,J12,present,F,Araneae,,,Spider_BS,caSpider_BS,caSpider_BS,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Fran,J26,present,F,Araneae,,,Spider_BS,caSpider_BS,caSpider_BS,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Fran,J28,absent,F,Hymenoptera,Apocrita,,Wasp_AH,caWasp_AH,caWasp_AH,para,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Fran,J22,present,F,Hemiptera,Auchenorrhyncha,,Homoptera_AH,Homoptera_AH,Homoptera_AH,herb,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Pier,J25,present,F,Hemiptera,Auchenorrhyncha,,Homoptera_P,Homoptera_P,Homoptera_P,herb,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Fran,J25,present,F,Hemiptera,Auchenorrhyncha,Membracidae,NewSp_black_white_caHomoptera_B,NewSp_black_white_caHomoptera_B,NewSp_black_white_caHomoptera_B,herb,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Pier,J25,present,F,Orthoptera,Ensifera,Tettigoniidae,NewSp_caKatydid_nymph_D_black_longitudinal_stripes,NewSp_caKatydid_nymph_D_black_longitudinal_stripes,NewSp_caKatydid_nymph_D_black_longitudinal_stripes,herb,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Pier,J12,present,F,Araneae,,,NewSp_caSpider_CG_black_front_legs,NewSp_caSpider_CG_black_front_legs,NewSp_caSpider_CG_black_front_legs,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Pier,I12,absent,F,Blattodea,,,NewSp_striped_caOotheca_B,NewSp_striped_caOotheca_B,NewSp_striped_caOotheca_B,,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Fran,J22,present,F,Hemiptera,Heteroptera,Pentatomidae,NewSp_yellow_stinkbug_nymph_apple_smelling,NewSp_yellow_stinkbug_nymph_apple_smelling,NewSp_yellow_stinkbug_nymph_apple_smelling,unkn,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Fran,J24,present,F,Blattodea,,,Ootheca_E,Ootheca_E,Ootheca_E,,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Pier,J31,present,F,Araneae,,,Spider_E,Spider_E,Spider_E,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Fran,J31,present,F,Orthoptera,Ensifera,,Unid_orthoptera,Unid_orthoptera,Unid_cricket,unkn,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Fran,J25,present,F,Psocoptera,,,Unidentified_barklouse,Unidentified_barklouse,Unid_yellow_barklouse,detr,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Pier,J28,absent,F,Blattodea,,,Unidentified_cockroach,Unidentified_cockroach,Unid_small_cockroach_nymph,scav,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Pier,J31,present,F,Blattodea,,,Unidentified_cockroach,Unidentified_cockroach,Unid_small_cockroach_nymph,scav,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Pier,I9,absent,F,Unknown,,,Unidentified_small_H/D,Unidentified_small_H/D,Small_H/D,unkn,stationary,stationary,195,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Fran,J31,present,F,Araneae,,,Unidentified_spider,Unidentified_spider,Unid_small_black_spider,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Fran,J22,present,F,Araneae,,,Unidentified_spider,Unidentified_spider,Unid_small_spider_grey_abdomen_with_red_dot,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Pier,J12,present,F,Hymenoptera,Apocrita,,Unidentified_wasp,Unidentified_wasp,Unid_small_orange_wasp,para,stationary,stationary,90,nothing,,nothing,0,nothing
DO,N,06-15-17,Day,Fran,I9,absent,F,Araneae,,,Unidentified_weaver_spider,Unidentified_weaver_spider,Unid_very_small_weaver_spider,pred,stationary,stationary,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Pier,J24,present,S,Hymenoptera,Apocrita,Formicidae,Ant_A,Ant_A,Ant_A,pred,exploring,mobile,300,attack,neg,Hemiptera_F_c,1,miss
DO,N,06-16-17,Day,Pier,J24,present,S,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_F_c,herb,sucking_leaf,herb_feeding,235,attacked,neg,Ant_A,1,flight
DO,N,06-16-17,Day,Fran,K6,absent,F,Coleoptera,Polyphaga,Chrysomelidae,Beetle_BC,Beetle_BC,Beetle_BC_b,herb,mating,reproduction,300,mating,pos,Beetle_BC_c,300,mating
DO,N,06-16-17,Day,Fran,K6,absent,F,Coleoptera,Polyphaga,Chrysomelidae,Beetle_BC,Beetle_BC,Beetle_BC_c,herb,mating,reproduction,300,mating,pos,Beetle_BC_b,300,mating
DO,N,06-16-17,Day,Fran,K21,present,F,Hemiptera,Heteroptera,Pentatomidae,Hemiptera_AC,Hemiptera_AC,Hemiptera_AC_a,herb,mating,reproduction,300,mating,pos,Hemiptera_AC_b,300,mating
DO,N,06-16-17,Day,Fran,K21,present,F,Hemiptera,Heteroptera,Pentatomidae,Hemiptera_AC,Hemiptera_AC,Hemiptera_AC_b,herb,mating,reproduction,300,mating,pos,Hemiptera_AC_a,300,mating
DO,N,06-16-17,Day,Pier,J6,absent,F,Unknown,,,NewSp_leaf_miner,NewSp_leaf_miner,NewSp_leaf_miner_a,herb,pupating,development,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Pier,K24,present,S,Unknown,,,NewSp_leaf_miner,NewSp_leaf_miner,NewSp_leaf_miner,herb,pupating,development,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,J6,absent,F,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K3,absent,S,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Pier,K8,absent,F,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K18,present,S,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_a,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K18,present,S,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_nymph_M_b,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,J25,present,S,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_F,herb,sucking_leaf,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Pier,J24,present,S,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_F_a,herb,sucking_leaf,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Pier,J24,present,S,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_F_b,herb,sucking_leaf,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,J28,absent,S,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_F,herb,sucking_leaf,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Pier,K18,present,F,Hemiptera,Sternorrhyncha,Liviidae,Hemiptera_F,Hemiptera_F,Hemiptera_F,herb,sucking_leaf,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Pier,K18,present,F,Orthoptera,Ensifera,Tettigoniidae,Katydid_C,Katydid_C,Katydid_C,herb,chewing_leaf,herb_feeding,175,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,J35,absent,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_a,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K15,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_a,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K19,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_a,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K24,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_a,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K5,absent,F,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_a,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K8,absent,F,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_a,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Pier,K15,present,F,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_a,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,J35,absent,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_b,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K15,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_b,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K19,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_b,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K24,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_b,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K5,absent,F,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_b,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K8,absent,F,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_b,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Pier,K15,present,F,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_b,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,J35,absent,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_c,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K15,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_c,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K19,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_c,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K24,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_c,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K5,absent,F,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_c,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K8,absent,F,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_c,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Pier,K15,present,F,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_c,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,J35,absent,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_d,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K15,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_d,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K19,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_d,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K24,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_d,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K5,absent,F,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_d,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K8,absent,F,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_d,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Pier,K15,present,F,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_d,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,J35,absent,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_e,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K15,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_e,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K19,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_e,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K24,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_e,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K5,absent,F,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_e,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K8,absent,F,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_e,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Pier,K15,present,F,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_e,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K15,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_f,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K19,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_f,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K24,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_f,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K8,absent,F,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_f,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Pier,K15,present,F,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_f,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K15,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_g,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K19,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_g,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K24,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_g,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K8,absent,F,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_g,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K15,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_h,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K19,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_h,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K24,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_h,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K8,absent,F,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_h,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K15,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_i,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K19,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_i,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K24,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_i,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K8,absent,F,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_i,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K15,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_j,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K19,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_j,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
DO,N,06-16-17,Day,Fran,K24,present,S,Hemiptera,Sternorrhyncha,Coccoidea,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug,NewSp_fluffy_cotton_mealybug_j,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
